Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015]
Mexico,MEX,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,74.5,..,..,70.9,..,..,72.5,..,..,..,..,72.3,66.9
Mexico,MEX,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,88.6,88,88.9,89.6,90.3,91.1,93.4,92.7,93.3,95.3,94.5,95.3,99.6,96.1,95.6,97.7
Mexico,MEX,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,28.3,27,25.9,24.8,23.8,22.9,22.1,21.3,20.5,19.8,19.2,18.5,17.9,17.3,16.8,16.2
Mexico,MEX,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,4.2,..,..,6,3.4,..,..,..,..,..,2.8,..,..,3.9
Mexico,MEX,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,96,95,96,96,96,96,96,96,96,96,95,98,99,89,97,97
Mexico,MEX,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,96.747428894043,97.5215225219727,98.7117385864258,98.2566299438477,99.7613067626953,100.493301391602,100.936187744141,101.777313232422,101.216407775879,99.7480926513672,100.050811767578,100.186973571777,106.491287231445,110.180541992188,111.539886474609,105.99284362793
Mexico,MEX,"School enrollment, secondary (% gross)",SE.SEC.ENRR,71.1195831298828,72.8832092285156,75.1482925415039,78.5541915893555,79.7827072143555,80.6305389404297,82.7013931274414,84.0887069702148,86.0763092041016,85.9423217773438,87.2729263305664,88.3800888061523,90.6936187744141,93.2623062133789,97.3196868896484,100.982269287109
Mexico,MEX,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.989459991455078,0.996200025081635,1.00137996673584,1.00969004631042,1.00506997108459,1.00454998016357,1.00862002372742,1.01373994350433,1.01976001262665,1.0246000289917,1.02506005764008,1.02425003051758,1.02397000789642,1.02079999446869,1.02283000946045,1.02982997894287
Mexico,MEX,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Mexico,MEX,Forest area (sq. km),AG.LND.FRST.K2,683813.5,682375.46,680937.42,679499.38,678061.34,676623.3,675185.26,673747.22,672309.18,670871.14,669433.1,668208.3,666983.5,665758.7,664533.9,663309.1
Mexico,MEX,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,13.8626253296071,13.6777279938077,12.9811991817827,12.7130859691336,13.0788212418566,13.1799438437037,13.6697277257317,13.6610297176698,13.5944257584276,13.2606833956898,13.397242091214,13.884804122578,13.8133227919344,14.1152946528451,13.9099261568983,14.1640727005322
Mexico,MEX,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1532.54088070184,1562.39611073023,1546.39649159095,1614.14210406762,1607.91689608508,1694.09392817133,1709.28606799774,1675.9203830905,1637.979258854,1619.8900637291,1552.99883808575,1608.55253864414,1656.13800328759,1637.79078758223,1582.90662255758,1559.11899782985
Mexico,MEX,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.8741459608624,3.81139205906883,3.82496794571377,3.95094019007698,3.98382568810155,4.09880078414754,4.19418339721868,4.22076132665352,4.18972731869134,4.03759396221293,4.11321091425038,4.19098978654326,4.20241354590373,4.05605522675517,3.8923552480392,3.92536832553423
Mexico,MEX,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1819.34952282561,1850.83070367182,1857.99072012398,2013.74916587621,1937.62494310377,2007.04835991881,2033.684424427,2063.93226158251,2067.79465417394,2020.71279466653,2046.82382987634,2246.91125042215,2283.07135491459,2172.17588786206,2186.37582152033,..
Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,742061329643.37,796064590656.176,810666116505.478,765549967888.647,819459227375.022,917571853345.583,1020265057698.51,1102355554788.94,1161553459894.8,943437415098.633,1105424238889.37,1229013703255.77,1255110424741.85,1327436290360.97,1364507717463.67,1213294467527.59
Mexico,MEX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.02928399378261,-0.450845253215945,-0.236588001922641,1.18554486144255,3.56544103201486,2.11324711473297,4.80501352193184,2.07786393942817,0.943331858052289,-6.29525055291316,4.9713345620779,3.44404507835114,3.55321075014902,0.852101564092919,2.50376350288664,2.70232342550646
Mexico,MEX,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,10.6979645310047,6.47300917877192,5.5023241130699,4.27966725347318,8.11744312202667,5.8849827349563,6.10715435556119,6.12779215120692,6.31038165916277,5.24348242663082,4.37296442827116,5.66963362393503,4.54221495501793,1.70388279390848,4.36836889546018,3.22542892220264
Mexico,MEX,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,3.15926513499086,3.22549035144665,3.11036172604975,3.20735540642601,3.18594698575225,2.94567227324085,2.94295516186752,3.04186567355625,3.02875898035929,3.10059842090614,3.09200838805511,2.97569484007157,3.04872937167333,3.02454277560295,3.02713651749118,3.08518634415564
Mexico,MEX,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,34.3868003231242,33.3084037538324,32.8645004977596,31.5006616846741,33.0062868204379,33.0531376330316,34.3856666762716,34.0245019488822,34.8480623851965,31.9993138791207,32.5394870561754,33.823102209528,34.0963424850396,32.1682751121876,31.9175541132511,30.8402535932226
Mexico,MEX,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,24.2311734715837,21.5412102021393,21.851761920846,23.6555935033272,25.1033560080055,25.487073833609,26.5547481753519,26.7810613323719,27.0200612303401,26.5132697212091,29.0174601113445,30.4429662314744,31.5394503933211,30.7558005825349,31.4629922034573,34.1627726926537
Mexico,MEX,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,25.6792357227792,23.1988988041623,23.3580673330305,25.0448233657183,26.9372640255577,27.0755708286925,27.9273679230639,28.4774630712519,29.3452206471972,28.0784724058592,30.2559244095537,31.719421053118,32.7184815005778,31.935874187348,32.6354168387322,36.2502019945959
Mexico,MEX,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,22.2649246118729,20.2738215571294,20.4084256246843,20.8808458648635,22.0461782270566,21.5221459741421,22.564102949544,23.0719146913573,24.1213158820727,23.259250803935,23.3314894069097,24.2517581350559,24.3777390631793,22.6807316061557,22.2932759824671,23.7361297477321
Mexico,MEX,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,11.5528823730208,..,..,..,..,..,..,..,19.7297455436331,16.8831719108404,17.2660921738621,18.1690562735929,17.9381165856887,18.0538404150552,17.6885991111919,18.3681968743305
Mexico,MEX,Start-up procedures to register a business (number),IC.REG.PROC,..,..,..,..,..,..,..,..,..,..,..,..,..,7,7,7
Mexico,MEX,Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,16.8724369534486,15.8603185573081,12.8216966126643,16.0058735732091,20.9164756798276,26.0609508811881,34.1426110177476,36.0795242761897,20.1501633873311,37.3151874587457,41.1014345457527,33.253480324698,41.8335048175535,39.6264320796111,35.1955004617103,33.1538048483564
Mexico,MEX,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.446047820449759,0.442657003961602,0.421606002464969,0.405916546649963,0.364898722678153,0.355958931501411,0.311171936508264,0.401163917952381,0.390513227488772,0.501556274697719,0.45273449263425,0.465777802870552,0.47598728077372,0.507919454953,0.513829957307541,0.466676122422583
Mexico,MEX,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,14.38375898,21.89015027,25.69264365,29.3838657,36.99151884,44.69619916,51.82629303,61.45672658,68.65461989,74.91580596,81.2063834,82.85839199,87.0169211,91.01095461,88.37316756,89.62827659
Mexico,MEX,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,..,..,..,..,..,..,..,20.5652559712951,22.6828967471197,22.1354893878742,21.1474324948355,21.3529893047675,20.5107806934342,20.197391030004,19.5702756004549
Mexico,MEX,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,46.6040994436679,41.6531527582055,41.1721907705692,44.4693376369546,47.6216493711417,48.2193300052505,50.3238835953277,50.9878140095749,52.4787726993819,49.9478812752762,55.0476440259149,57.8217312075087,59.8550522082162,58.0803768586398,59.2516253043123,64.7684483059867
Mexico,MEX,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,106.8901831724,103.9466744334,106.8468210852,109.5146729113,115.8463710598,119.3556089093,122.7782894401,122.3822353371,123.982478863,110.1454543292,118.519310057,126.5862429161,121.9773746588,121.8948716847,115.6566092383,100
Mexico,MEX,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,178113615414.8,202572533842.5,193461604962.7,199260698324.5,210040194664.4,218225512951.4,221829065156.6,250650606340.3,248240107870.4,246276765969.3,306835186290.8,351694706992.3,431650960051.4,501469372878.2,536184540708.7,530515226055.6
Mexico,MEX,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,8.14843790704868,6.0959808708182,4.74677374927241,4.27442722344276,4.88501956132958,4.03359943483377,5.43568176304786,3.50638561656816,3.54199491195208,3.53776457065155,2.90384320498588,3.42170742102943,5.66325458128016,3.05045334054898,3.52067192772964,4.42726109286764
Mexico,MEX,Net migration,SM.POP.NETM,-356430,-348349,-324106,-332396,-270797,-318048,-312270,-309663,-321847,-289132,-41156,4184,-48160,-101719,-100413,-82173
Mexico,MEX,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,..,..,..,..,..,0,0,0,0,0,0,0,0,866997321,1001831236,810619117
Mexico,MEX,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,18382284821,30060020323,20160111120,18157929031,25142732841,25161667683,22124529321,31019438729,29752580526,19651586900,30524718410,23894761686,18231583791,50927442383,28438242214,36249851967
Mexico,MEX,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,-0.413390990014152,0.995429460105457,1.34318196393094,1.12897338068052,1.3077005100319,1.89677014376057,2.30056486771175,1.03838330536386,1.3520599348533,1.6810531673858,4.04088073253078,8.47144936280426,3.52405329628383,4.79483950369629,6.861891525836,2.67224538131913
"Micronesia, Fed. Sts.",FSM,"Population, total",SP.POP.TOTL,111709,111948,111992,111805,111438,110940,110301,109532,108704,107868,107588,107887,108232,108609,109024,109462
"Micronesia, Fed. Sts.",FSM,Population growth (annual %),SP.POP.GROW,0.152297026498527,0.213720197420152,0.0392962405699845,-0.167115773241494,-0.328790000684937,-0.447886780617126,-0.577652222559237,-0.699624839506227,-0.758815202826041,-0.772033459891083,-0.259914003442924,0.277526573301423,0.319268822321146,0.347720569318122,0.381376448431569,0.400941558500249
"Micronesia, Fed. Sts.",FSM,Surface area (sq. km),AG.SRF.TOTL.K2,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700
"Micronesia, Fed. Sts.",FSM,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,41.2,..,..
"Micronesia, Fed. Sts.",FSM,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,237473482.477869,242232533.056235,242857470.095011,254239627.078117,260265322.623584,271266869.016367,269741306.916798,268923341.242583,268472884.37517,290074870.636054,298659115.931231,317802578.027332,329647093.531583,336936598.44704,338033794.904319,380262430.957195
"Micronesia, Fed. Sts.",FSM,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2130,2160,2170,2270,2340,2450,2450,2460,2470,2690,2780,2950,3050,3100,3100,3470
"Micronesia, Fed. Sts.",FSM,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,274019057.561926,284841432.004158,289882828.843481,299591934.847365,302033180.605405,319381991.618557,329074045.591923,333900604.332016,327992538.659619,343870371.801529,348068965.247075,364901630.785689,370538704.813825,374747889.601257,372654859.083712,433197513.718828
"Micronesia, Fed. Sts.",FSM,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,2450,2540,2590,2680,2710,2880,2980,3050,3020,3190,3240,3380,3420,3450,3420,3960
"Micronesia, Fed. Sts.",FSM,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,5.6,..,..,..,..,..,..,..,5.5,..,..
"Micronesia, Fed. Sts.",FSM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.769,70.479,69.46,70.76,70.838,70.884,71.093,71.06,71.137,71.112,71.233,71.318,71.398,71.499,71.529,71.408
"Micronesia, Fed. Sts.",FSM,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.279,4.116,3.961,3.82,3.706,3.598,3.489,3.409,3.345,3.295,3.236,3.18,3.13,3.087,3.032,2.971
"Micronesia, Fed. Sts.",FSM,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,65.191,61.489,53.599,53.951,50.712,48.848,46.266,44.012,41.98,40.935,40.525,40.542,39.668,39.179,38.521,37.951
"Micronesia, Fed. Sts.",FSM,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,82.8,85.7,81.6,84.6,..,82.7,85.3,..,90,100,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,38.5,37.5,41.4,36.3,36.1,36,36,35.9,35.6,35.1,34.5,33.7,33,32,31.1,30.2
"Micronesia, Fed. Sts.",FSM,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,85,84,88,91,85,96,83,92,86,86,80,92,91,91,83,74
"Micronesia, Fed. Sts.",FSM,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,94.2404022216797,94.391357421875,90.923957824707
"Micronesia, Fed. Sts.",FSM,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,85.3945388793945,87.2967071533203,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,..,..,..,..,1.01921999454498,1.02261996269226,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,Forest area (sq. km),AG.LND.FRST.K2,638.6,638.87,639.14,639.41,639.68,639.95,640.22,640.49,640.76,641.03,641.3,641.58,641.86,642.14,642.42,642.7
"Micronesia, Fed. Sts.",FSM,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.67667779677555,1.55339979276092,1.41349382098721,1.5070882339788,1.3433478705648,1.10149630430864,1.09518499378972,1.23799437607275,1.0772372681778,1.41098379500871,0.977804216083578,1.10578661006423,1.22329810037697,1.27521660267565,1.2932932198415,1.32374705377209
"Micronesia, Fed. Sts.",FSM,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,GDP (current US$),NY.GDP.MKTP.CD,233271800,240970900,242517200,245432900,240236000,250281900,253541900,256787200,263145100,280284600,296944100,311301600,327248700,317214400,319271200,316489900
"Micronesia, Fed. Sts.",FSM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.83390378617111,2.16760244050491,0.546997672499344,1.57211506743108,-3.08015304747474,2.04186716395544,-0.0810552934164832,-1.83618529402398,-2.40849258666222,1.09309924105246,2.25938995585932,3.18857475473928,-1.86681975475544,-3.67976779073483,-2.30577574529325,4.62188400404939
"Micronesia, Fed. Sts.",FSM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1.07890621048246,1.10884683902268,0.0941828893132595,-0.364125356444902,0.99330611340207,2.0969946720524,1.38470893905473,3.17445993547543,5.00497828605305,5.36161961358638,3.60298457333592,1.59563243436212,7.12250101573797,0.636944648983501,3.02389423731965,-5.25035878326008
"Micronesia, Fed. Sts.",FSM,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,24.0750489343333,23.0457702569065,23.2200850084035,23.1716376123543,21.9593423292746,22.4277635050696,22.3397459738717,24.9815467151562,26.2006421104934,25.0322086873051,24.7459991525016,26.3657162512177,28.1071823099958,26.4115397455456,24.9026282355614,26.201675441627
"Micronesia, Fed. Sts.",FSM,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,8.1825149889528,8.25369370326458,6.78690006317078,6.63702325925681,6.11887117316905,5.25133596394593,4.05454422924302,3.1502038425592,3.75925584893263,6.88640393175084,7.23547793651428,8.16257564351635,8.33814505714953,7.30729830034674,6.03049045000354,6.11329083585789
"Micronesia, Fed. Sts.",FSM,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,17.9710963777019,19.2413274797911,18.082841134567,18.7648844144367,15.5280640703308,16.7159910484937,18.0815084212905,22.480949206191,23.3206698509682,21.8720543333455,23.6903511468994,24.7142642376396,29.8877887062653,30.3974220590238,31.8284267419047,27.0650027062475
"Micronesia, Fed. Sts.",FSM,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,72.617736048678,76.4907297935145,71.7315720287056,76.0286416368792,78.1895719209444,75.8035639013448,77.2409215202694,76.1914924108367,85.9688058033382,86.915763477551,82.123301995224,82.1903581607033,81.471125782929,82.8639242102502,74.0315443422395,78.2314696298365
"Micronesia, Fed. Sts.",FSM,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,..,..,..,..,..,..,..,..,12.9861080445731,12.7906766907636,12.1918987445785,12.0296648009519,14.504926069989,17.7885348206134,28.688964428987,28.3738179322626
"Micronesia, Fed. Sts.",FSM,Start-up procedures to register a business (number),IC.REG.PROC,..,..,..,7,7,7,7,7,7,7,7,7,7,7,7,7
"Micronesia, Fed. Sts.",FSM,Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,0,0.089292092,5.249318009,11.4700551,12.70416441,16.87745351,25.04838769,25.29805711,25.49412245,25.57720192,25.58232224,28.83897553,28.90433662,..,20.55964627
"Micronesia, Fed. Sts.",FSM,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,55.300297764239,58.0983014961558,54.016787262924,59.4867273295471,62.438602041326,59.5328707349593,61.1338796467172,63.8661117065025,69.1633627226956,70.2857024609986,66.6792167279969,83.8415221765645,75.1721855579564,70.2994567711932,60.450175274187,63.1931698294322
"Micronesia, Fed. Sts.",FSM,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,104.263366671,104.5726887629,106.767933304,98.3492694421,89.1899129931,86.1199776183,89.3843354682,85.2592202594,80.7365414933,89.7146896186,86.6121619011,81.214978766,79.1786886069,81.3053802138,85.4728700358,100
"Micronesia, Fed. Sts.",FSM,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,Net migration,SM.POP.NETM,-2688,-2733,-2816,-2974,-3038,-3055,-3133,-3123,-3069,-2971,-1799,-1719,-1633,-1561,-1482,-1415
"Micronesia, Fed. Sts.",FSM,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,..,..,..,..,..,..,..,..,..,15247400,16560900,17020700,17913900,16452600,17330800,..
"Micronesia, Fed. Sts.",FSM,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,..,..,..,..,..,..,..,..,..,0,0,0,0,0,20209300,..
"Micronesia, Fed. Sts.",FSM,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,872.624438110927,1209.49006589206,988.731367927477,1004.15899685225,766.076228455123,944.835043219975,963.182544707392,1019.88459157573,838.331590865267,1120.90706847359,592.724099878831,1210.89658058569,1323.63805997151,1318.58323632357,1073.24994621579,743.545699783015
Moldova,MDA,"Population, total",SP.POP.TOTL,2924668,2918135,2911385,2903198,2896023,2888985,2880967,2874299,2868833,2865213,2862354,2860699,2860324,2859558,2857815,2835978
Moldova,MDA,Population growth (annual %),SP.POP.GROW,-0.203371722054682,-0.223625637302563,-0.231580062051396,-0.281602495320467,-0.247447154059097,-0.243318711825946,-0.277922768195992,-0.231718324871942,-0.190349156188775,-0.12626339171085,-0.0998329740168972,-0.0578362648793712,-0.0131095435392298,-0.0267837694756349,-0.0609720602101012,-0.767049559673864
Moldova,MDA,Surface area (sq. km),AG.SRF.TOTL.K2,33840,33840,33840,33840,33850,33850,33850,33850,33850,33850,33850,33850,33850,33850,33850,33850
Moldova,MDA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Moldova,MDA,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,1421447255.27768,1462434749.08016,1709523909.46306,2059597732.95891,2630406312.06607,3233490752.81345,3682543306.16176,4131589700.87167,5360835664.39423,5596703562.77456,6800055297.16455,7804616227.75125,8968494800.39691,10360127535.7362,10658052137.0707,9334074328.85059
Moldova,MDA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,490,500,590,710,910,1120,1280,1440,1870,1950,2380,2730,3140,3620,3730,3290
Moldova,MDA,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,9275595970.76798,10271494756.8889,11463848840.2772,12624699260.6829,14139412287.9293,15656884515.5988,16692771552.5355,17325213100.0278,19108348177.2384,17488526036.3563,19423089873.3531,20903838967.2382,22773855801.1692,25944876137.8122,27117590096.3403,27944955743.7236
Moldova,MDA,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,3170,3520,3940,4350,4880,5420,5790,6030,6660,6100,6790,7310,7960,9070,9490,9850
Moldova,MDA,Income share held by lowest 20%,SI.DST.FRST.20,6.9,6.7,7,7.6,7.4,7,7.1,7.4,7.3,7.6,8.1,8.5,9,9.1,9.7,9.7
Moldova,MDA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.417,66.787,66.938,67.419,67.861,68.169,68.479,68.947,69.394,69.573,69.357,69.192,69.143,69.099,69.031,69.24
Moldova,MDA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.499,1.463,1.437,1.48,1.539,1.531,1.541,1.574,1.638,1.704,1.698,1.66,1.659,1.654,1.822,1.868
Moldova,MDA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,43.252,39.315,35.375,33.7,33.766,33.047,32.576,30.77,30.807,31.374,31.394,30.75,30.242,30.692,34.852,36.004
Moldova,MDA,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,62.4,..,..,..,..,67.8,..,..,..,..,..,..,59.5,..,..,..
Moldova,MDA,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,98,99,99.6,99.4,99.3,99.5,99.6,99.6,99.5,99.7,99.2,99.4,99.2,99.8,99.7,99.7
Moldova,MDA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,31.5,28.4,25.6,23.1,21.2,19.8,18.8,18.2,17.7,17.3,17.1,16.8,16.6,16.3,16,15.8
Moldova,MDA,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,3.2,..,..,..,..,..,..,2.2,..,..,..
Moldova,MDA,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,89,94,94,96,96,97,96,96,95,90,97,91,91,91,90,89
Moldova,MDA,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,97.7865295410156,97.2611465454102,97.1417007446289,95.3808975219727,96.2239379882812,99.4899520874023,98.0302581787109,92.9134674072266,91.3765487670898,92.8158416748047,91.9796981811523,91.0996322631836,89.6388473510742,93.039436340332,109.139778137207,107.116340637207
Moldova,MDA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,81.591423034668,81.46826171875,83.4444122314453,85.0727462768555,86.8843383789062,88.0625228881836,89.3221206665039,88.5539093017578,88.2347564697266,88.5966415405273,87.9811325073242,87.719367980957,88.1958694458008,88.336051940918,104.382598876953,105.069709777832
Moldova,MDA,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.00744998455048,1.00478005409241
Moldova,MDA,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.5,0.5,0.6,0.6,0.6,0.6,0.7,0.7,0.7
Moldova,MDA,Forest area (sq. km),AG.LND.FRST.K2,3444,3474.1,3504.2,3534.3,3564.4,3594.5,3624.6,3654.7,3684.8,3714.9,3745,3768.8,3792.6,3816.4,3840.2,3864
Moldova,MDA,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,2.83231332030433,4.78275411860401,5.20343764333303,5.55970448977559,6.05522292561829,6.50936465408451,6.80583800130833,7.01001315671892,7.29209292761433,7.01305443870006,7.63454622129588,8.116889044938,8.04054209654312,8.88267011940763,9.34905658093412,9.28415818857305
Moldova,MDA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,985.730004226121,1045.89506654079,1063.27813051177,1157.37094059723,1166.00386115718,1210.52376526704,1197.64579045855,1168.03297082176,1165.93332550204,1108.83833069304,1225.31280198047,1206.7103180027,1194.09374602318,1073.53164370158,1155.26267445583,..
Moldova,MDA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.29414073665797,2.40489216571543,2.46700453564197,2.67477450728473,2.68502701808653,2.82992123531275,2.76820248201385,2.83171653331821,2.84087641211601,2.6658052996409,2.89799933900559,2.91694442512127,2.84488750225499,2.5114021117949,2.69863514608188,2.82816016203229
